usage_id,customer_id,month,data_used_gb,calls_minutes,texts_sent,revenue
U0002868,VZ000137,2024-07,37.63,890,3715,45
U0002869,VZ000257,2024-07,27.92,280,1421,45
U0002870,VZ000493,2024-07,52.6,191,3200,70
U0002871,VZ000269,2024-07,29.2,1324,2312,70
U0002872,VZ000365,2024-07,17.47,1534,4454,45
U0002873,VZ000226,2024-07,15.11,1033,2044,40
U0002874,VZ000318,2024-07,26.83,548,2843,45
U0002875,VZ000304,2024-07,11.6,737,4120,70
U0002876,VZ000316,2024-07,9.86,1957,2980,55
U0002877,VZ000466,2024-07,39.92,1110,4365,70
U0002878,VZ000195,2024-07,19.68,496,2490,40
U0002879,VZ000395,2024-07,4.38,1472,4103,45
U0002880,VZ000215,2024-07,6.95,1939,532,55
U0002881,VZ000412,2024-07,18.37,1281,4609,40
U0002882,VZ000476,2024-07,23.89,1086,4753,55
U0002883,VZ000387,2024-07,10.64,1335,1333,70
U0002884,VZ000364,2024-07,29.03,947,4431,45
U0002885,VZ000452,2024-07,47.29,939,1799,45
U0002886,VZ000430,2024-07,5.67,1084,1358,55
U0002887,VZ000201,2024-07,57.39,1383,1892,40
U0002888,VZ000077,2024-07,20.49,1960,4931,40
U0002889,VZ000489,2024-07,18.05,762,1647,70
U0002890,VZ000209,2024-07,20.55,1776,2955,45
U0002891,VZ000396,2024-07,22.28,1306,2586,45
U0002892,VZ000431,2024-07,45.69,200,4460,40
U0002893,VZ000319,2024-07,5.55,1979,1725,40
U0002894,VZ000117,2024-07,34.53,1948,4322,70
U0002895,VZ000239,2024-07,35.76,556,2095,40
U0002896,VZ000133,2024-07,51.4,494,1439,45
U0002897,VZ000129,2024-07,5.81,477,2888,45
U0002898,VZ000178,2024-07,30.15,204,2157,40
U0002899,VZ000176,2024-07,22.17,267,1258,45
U0002900,VZ000173,2024-07,3.96,1633,533,40
U0002901,VZ000069,2024-07,40.68,1168,1390,45
U0002902,VZ000284,2024-07,37.82,692,3423,40
U0002903,VZ000283,2024-07,50.81,732,2394,55
U0002904,VZ000104,2024-07,6.81,253,3335,55
U0002905,VZ000285,2024-07,28.05,1889,1973,55
U0002906,VZ000348,2024-07,32.61,1880,4568,45
U0002907,VZ000483,2024-07,58.25,1709,2276,55
U0002908,VZ000317,2024-07,26.76,579,4808,70
U0002909,VZ000306,2024-07,8.4,295,3984,55
U0002910,VZ000366,2024-07,11.34,716,2083,70
U0002911,VZ000130,2024-07,31.65,363,2798,70
U0002912,VZ000460,2024-07,59.41,191,4286,40
U0002913,VZ000481,2024-07,48.57,870,900,55
U0002914,VZ000065,2024-07,19.8,1638,4994,55
U0002915,VZ000123,2024-07,59.47,105,2855,70
U0002916,VZ000231,2024-07,41.99,1679,3662,70
U0002917,VZ000312,2024-07,29.04,1905,1252,70
U0002918,VZ000212,2024-07,56.28,295,2887,40
U0002919,VZ000334,2024-07,53.38,286,2561,45
U0002920,VZ000155,2024-07,43.21,789,1784,70
U0002921,VZ000111,2024-07,8.03,1077,3032,70
U0002922,VZ000102,2024-07,36.88,641,1311,70
U0002923,VZ000153,2024-07,2.57,713,2465,55
U0002924,VZ000206,2024-07,25.69,1106,1971,70
U0002925,VZ000405,2024-07,34.78,1577,4327,70
U0002926,VZ000186,2024-07,55.38,1623,3999,40
U0002927,VZ000060,2024-07,9.58,526,2163,45
U0002928,VZ000246,2024-07,12.99,1574,1115,40
U0002929,VZ000386,2024-07,28.7,310,4990,45
U0002930,VZ000500,2024-07,2.85,964,1285,55
U0002931,VZ000398,2024-07,19.06,411,2848,45
U0002932,VZ000477,2024-07,33.19,601,3253,55
U0002933,VZ000290,2024-07,24.23,278,1198,55
U0002934,VZ000261,2024-07,43.59,1248,4115,45
U0002935,VZ000090,2024-07,31.2,731,2994,70
U0002936,VZ000107,2024-07,6.65,1118,1005,40
U0002937,VZ000351,2024-07,33.99,1716,3755,55
U0002938,VZ000473,2024-07,52.0,1434,3686,55
U0002939,VZ000453,2024-07,1.9,1306,2234,70
U0002940,VZ000094,2024-07,59.47,1742,2357,70
U0002941,VZ000482,2024-07,21.19,478,4352,45
U0002942,VZ000074,2024-07,43.0,575,3068,45
U0002943,VZ000132,2024-07,17.59,1200,2872,40
U0002944,VZ000335,2024-07,15.9,319,2450,40
U0002945,VZ000281,2024-07,20.9,1790,3284,55
U0002946,VZ000003,2024-07,23.65,982,4220,40
U0002947,VZ000168,2024-07,17.84,1179,4649,45
U0002948,VZ000330,2024-07,5.22,549,3714,70
U0002949,VZ000416,2024-07,49.03,364,3134,40
U0002950,VZ000197,2024-07,16.43,1918,3911,45
U0002951,VZ000468,2024-07,39.69,1603,1529,40
U0002952,VZ000469,2024-07,22.73,768,844,40
U0002953,VZ000279,2024-07,2.89,1368,3835,40
U0002954,VZ000214,2024-07,14.37,1725,4314,40
U0002955,VZ000167,2024-07,33.97,370,3264,55
U0002956,VZ000490,2024-07,23.98,1259,993,45
U0002957,VZ000160,2024-07,36.88,356,1072,40
U0002958,VZ000147,2024-07,21.72,1752,615,70
U0002959,VZ000467,2024-07,56.71,1772,4284,45
U0002960,VZ000159,2024-07,35.03,643,3805,55
U0002961,VZ000056,2024-07,16.36,1196,1045,70
U0002962,VZ000185,2024-07,35.6,1883,3392,45
U0002963,VZ000332,2024-07,40.96,1185,1689,55
U0002964,VZ000336,2024-07,32.75,1311,2992,45
U0002965,VZ000113,2024-07,53.32,1692,570,40
U0002966,VZ000001,2024-07,17.55,976,3854,45
U0002967,VZ000437,2024-07,51.57,1513,2306,45
U0002968,VZ000016,2024-07,46.62,1008,818,45
U0002969,VZ000008,2024-07,48.33,242,2311,70
U0002970,VZ000054,2024-07,38.05,1254,4252,70
U0002971,VZ000101,2024-07,20.83,567,2512,45
U0002972,VZ000440,2024-07,17.17,1437,3046,45
U0002973,VZ000218,2024-07,22.17,489,1531,70
U0002974,VZ000064,2024-07,29.48,1864,1313,45
U0002975,VZ000472,2024-07,19.92,865,1106,40
U0002976,VZ000229,2024-07,5.08,1658,3079,45
U0002977,VZ000196,2024-07,43.97,613,2536,45
U0002978,VZ000270,2024-07,17.24,1400,2073,40
U0002979,VZ000413,2024-07,7.52,1157,1472,55
U0002980,VZ000495,2024-07,10.02,438,3925,55
U0002981,VZ000170,2024-07,29.88,552,4208,45
U0002982,VZ000095,2024-07,1.42,295,2305,55
U0002983,VZ000228,2024-07,55.69,414,1129,55
U0002984,VZ000253,2024-07,38.83,1284,571,40
U0002985,VZ000305,2024-07,47.84,1600,2459,70
U0002986,VZ000457,2024-07,24.82,438,2659,45
U0002987,VZ000376,2024-07,19.51,157,2476,40
U0002988,VZ000301,2024-07,9.39,987,4737,45
U0002989,VZ000300,2024-07,28.12,693,4573,70
U0002990,VZ000084,2024-07,51.61,884,710,70
U0002991,VZ000382,2024-07,43.14,230,4455,40
U0002992,VZ000464,2024-07,15.25,923,2381,45
U0002993,VZ000034,2024-07,14.61,1640,3741,70
U0002994,VZ000343,2024-07,1.99,1064,2696,45
U0002995,VZ000125,2024-07,57.78,729,2812,45
U0002996,VZ000488,2024-07,30.8,1059,3569,55
U0002997,VZ000458,2024-07,13.71,1634,2192,45
U0002998,VZ000189,2024-07,19.14,1661,2058,55
U0002999,VZ000220,2024-07,58.35,1254,3336,70
U0003000,VZ000073,2024-07,19.35,286,2863,45
U0003001,VZ000241,2024-07,54.84,813,619,40
U0003002,VZ000079,2024-07,39.33,782,3520,70
U0003003,VZ000303,2024-07,24.93,1592,2924,45
U0003004,VZ000342,2024-07,58.71,1668,4648,40
U0003005,VZ000192,2024-07,15.1,867,860,45
U0003006,VZ000402,2024-07,21.86,842,823,55
U0003007,VZ000198,2024-07,48.66,148,2509,70
U0003008,VZ000442,2024-07,19.07,959,2240,45
U0003009,VZ000059,2024-07,49.74,1630,2315,55
U0003010,VZ000061,2024-07,5.63,1602,864,70
U0003011,VZ000296,2024-07,30.61,1186,3053,55
U0003012,VZ000076,2024-07,26.68,1039,763,45
U0003013,VZ000141,2024-07,5.36,1748,3903,45
U0003014,VZ000152,2024-07,57.9,222,3871,45
U0003015,VZ000480,2024-07,8.75,282,1446,40
U0003016,VZ000397,2024-07,54.58,1579,661,45
U0003017,VZ000451,2024-07,39.99,1801,1086,45
U0003018,VZ000302,2024-07,43.13,1255,1333,40
U0003019,VZ000295,2024-07,7.46,962,3904,55
U0003020,VZ000320,2024-07,57.5,273,741,40
U0003021,VZ000088,2024-07,2.45,1508,2425,70
U0003022,VZ000021,2024-07,33.9,517,1640,70
U0003023,VZ000293,2024-07,1.21,977,4285,55
U0003024,VZ000045,2024-07,28.59,1407,4951,45
U0003025,VZ000165,2024-07,10.43,1649,4939,40
U0003026,VZ000019,2024-07,53.18,1138,2484,45
U0003027,VZ000278,2024-07,18.37,1520,2648,40
U0003028,VZ000144,2024-07,19.32,613,4751,45
U0003029,VZ000219,2024-07,50.42,931,3838,45
U0003030,VZ000172,2024-07,6.08,281,3132,45
U0003031,VZ000361,2024-07,56.06,893,603,70
U0003032,VZ000188,2024-07,11.07,1184,2995,45
U0003033,VZ000200,2024-07,25.28,262,4237,45
U0003034,VZ000025,2024-07,15.99,1921,1867,55
U0003035,VZ000203,2024-07,15.72,608,3374,55
U0003036,VZ000428,2024-07,50.58,1320,1073,70
U0003037,VZ000180,2024-07,39.99,1895,3581,70
U0003038,VZ000492,2024-07,28.13,518,2361,55
U0003039,VZ000096,2024-07,11.49,185,1842,70
U0003040,VZ000435,2024-07,8.44,379,935,45
U0003041,VZ000355,2024-07,55.69,1436,3193,40
U0003042,VZ000009,2024-07,57.5,1230,3417,45
U0003043,VZ000384,2024-07,15.55,110,821,70
U0003044,VZ000326,2024-07,47.62,1075,2176,40
U0003045,VZ000456,2024-07,22.29,1226,2154,55
U0003046,VZ000258,2024-07,14.03,498,3405,40
U0003047,VZ000222,2024-07,8.65,892,1454,70
U0003048,VZ000139,2024-07,26.79,1878,3068,70
U0003049,VZ000311,2024-07,40.79,656,4599,70
U0003050,VZ000127,2024-07,28.34,1881,4926,45
U0003051,VZ000062,2024-07,59.84,1866,2285,55
U0003052,VZ000149,2024-07,33.41,1699,867,70
U0003053,VZ000271,2024-07,6.22,1510,1173,40
U0003054,VZ000350,2024-07,26.66,620,4685,70
U0003055,VZ000040,2024-07,48.95,552,4747,70
U0003056,VZ000210,2024-07,27.28,301,4800,45
U0003057,VZ000263,2024-07,41.82,897,2938,55
U0003058,VZ000046,2024-07,51.25,561,2622,40
U0003059,VZ000026,2024-07,49.65,658,3118,40
U0003060,VZ000385,2024-07,39.32,547,4461,70
U0003061,VZ000217,2024-07,3.04,1202,518,45
U0003062,VZ000126,2024-07,39.95,811,4004,40
U0003063,VZ000446,2024-07,8.28,499,727,55
U0003064,VZ000106,2024-07,47.84,1169,3251,40
U0003065,VZ000381,2024-07,32.83,658,3643,45
U0003066,VZ000339,2024-07,33.18,979,3729,70
U0003067,VZ000487,2024-07,36.21,385,3348,70
U0003068,VZ000422,2024-07,15.99,1256,3322,55
U0003069,VZ000162,2024-07,23.02,1989,1869,70
U0003070,VZ000280,2024-07,29.06,477,4357,55
U0003071,VZ000250,2024-07,30.2,767,1417,40
U0003072,VZ000436,2024-07,19.73,1789,1125,45
U0003073,VZ000425,2024-07,53.16,1985,2554,45
U0003074,VZ000406,2024-07,44.18,1821,3351,40
U0003075,VZ000227,2024-07,35.25,1192,3017,40
U0003076,VZ000175,2024-07,5.51,206,1977,70
U0003077,VZ000392,2024-07,20.89,1940,2615,45
U0003078,VZ000011,2024-07,24.17,1768,4581,55
U0003079,VZ000048,2024-07,18.77,695,1283,70
U0003080,VZ000341,2024-07,51.87,1587,3405,55
U0003081,VZ000298,2024-07,19.47,1928,2644,55
U0003082,VZ000275,2024-07,45.47,1674,1014,40
U0003083,VZ000118,2024-07,18.73,1848,1324,40
U0003084,VZ000494,2024-07,45.23,1578,4211,45
U0003085,VZ000292,2024-07,54.4,1267,3409,45
U0003086,VZ000050,2024-07,28.4,1662,4349,70
U0003087,VZ000194,2024-07,11.12,720,970,55
U0003088,VZ000031,2024-07,21.65,595,1885,55
U0003089,VZ000399,2024-07,47.64,1626,715,45
U0003090,VZ000236,2024-07,49.21,758,2416,70
U0003091,VZ000143,2024-07,2.84,820,4964,70
U0003092,VZ000247,2024-07,39.98,1400,4704,55
U0003093,VZ000181,2024-07,28.59,683,2707,45
U0003094,VZ000022,2024-07,46.14,1285,3483,70
U0003095,VZ000004,2024-07,13.37,268,2269,45
U0003096,VZ000470,2024-07,10.75,1232,2358,55
U0003097,VZ000131,2024-07,36.37,426,1327,70
U0003098,VZ000245,2024-07,30.17,1187,1039,45
U0003099,VZ000410,2024-07,6.85,1810,2379,55
U0003100,VZ000052,2024-07,52.77,770,2226,45
U0003101,VZ000307,2024-07,33.62,1622,1244,45
U0003102,VZ000108,2024-07,39.89,926,763,70
U0003103,VZ000027,2024-07,29.72,281,814,55
U0003104,VZ000033,2024-07,49.7,1820,4851,55
U0003105,VZ000448,2024-07,20.06,1756,1205,40
U0003106,VZ000369,2024-07,21.3,957,2642,55
U0003107,VZ000182,2024-07,33.3,486,4835,40
U0003108,VZ000007,2024-07,26.36,943,1714,70
U0003109,VZ000274,2024-07,43.48,1350,2267,45
U0003110,VZ000122,2024-07,6.89,1756,1119,55
U0003111,VZ000099,2024-07,28.74,189,3432,45
U0003112,VZ000294,2024-07,53.62,1192,4289,40
U0003113,VZ000370,2024-07,10.67,1464,3085,55
U0003114,VZ000314,2024-07,13.72,443,3061,70
U0003115,VZ000310,2024-07,55.05,977,953,40
U0003116,VZ000081,2024-07,58.56,316,2907,45
U0003117,VZ000158,2024-07,23.79,1826,510,40
U0003118,VZ000337,2024-07,8.63,1781,4531,70
U0003119,VZ000383,2024-07,56.38,1000,1651,55
U0003120,VZ000075,2024-07,51.54,1579,1697,40
U0003121,VZ000121,2024-07,53.3,660,636,45
U0003122,VZ000345,2024-07,58.37,580,3480,55
U0003123,VZ000471,2024-07,3.5,144,1022,55
U0003124,VZ000136,2024-07,47.85,1782,4462,45
U0003125,VZ000260,2024-07,26.89,1577,939,55
U0003126,VZ000179,2024-07,33.04,369,2631,70
U0003127,VZ000321,2024-07,52.55,1429,4800,40
U0003128,VZ000449,2024-07,9.24,1590,3578,45
U0003129,VZ000254,2024-07,4.44,1365,1282,70
U0003130,VZ000174,2024-07,16.78,1508,3577,70
U0003131,VZ000163,2024-07,43.84,1148,2217,45
U0003132,VZ000313,2024-07,42.74,339,859,70
U0003133,VZ000103,2024-07,35.64,999,1132,40
U0003134,VZ000042,2024-07,9.14,282,4876,40
U0003135,VZ000389,2024-07,8.66,566,3842,70
U0003136,VZ000230,2024-07,24.96,1451,4824,70
U0003137,VZ000234,2024-07,19.64,653,4910,55
U0003138,VZ000403,2024-07,41.73,1658,3999,70
U0003139,VZ000208,2024-07,28.65,1692,4408,55
U0003140,VZ000255,2024-07,51.56,678,3691,55
U0003141,VZ000171,2024-07,15.21,1030,1605,45
U0003142,VZ000071,2024-07,32.84,932,3051,40
U0003143,VZ000114,2024-07,29.08,1941,1791,40
U0003144,VZ000148,2024-07,7.1,1071,4529,45
U0003145,VZ000204,2024-07,36.78,1444,1515,70
U0003146,VZ000037,2024-07,5.19,1333,4901,70
U0003147,VZ000444,2024-07,2.15,1289,2257,45
U0003148,VZ000221,2024-07,50.51,1808,937,55
U0003149,VZ000134,2024-07,48.14,1849,2893,55
U0003150,VZ000068,2024-07,9.92,1113,1174,40
U0003151,VZ000015,2024-07,36.54,615,3872,40
U0003152,VZ000112,2024-07,24.57,722,775,55
U0003153,VZ000213,2024-07,29.92,409,2220,55
U0003154,VZ000164,2024-07,23.07,992,680,55
U0003155,VZ000024,2024-07,40.49,1185,3013,40
U0003156,VZ000089,2024-07,18.97,1471,2927,70
U0003157,VZ000086,2024-07,56.12,1024,881,55
U0003158,VZ000372,2024-07,30.3,1416,1325,70
U0003159,VZ000020,2024-07,11.17,140,2732,40
U0003160,VZ000207,2024-07,57.77,1949,1961,45
U0003161,VZ000146,2024-07,52.69,1235,3961,40
U0003162,VZ000496,2024-07,29.62,1697,2203,55
U0003163,VZ000252,2024-07,20.93,363,1969,40
U0003164,VZ000199,2024-07,44.71,821,1566,45
U0003165,VZ000070,2024-07,8.08,1633,3727,40
U0003166,VZ000018,2024-07,43.65,1710,2357,40
U0003167,VZ000058,2024-07,1.36,1226,1780,40
U0003168,VZ000039,2024-07,7.57,478,3748,70
U0003169,VZ000029,2024-07,49.64,1174,2773,55
U0003170,VZ000391,2024-07,47.33,634,1199,70
U0003171,VZ000240,2024-07,52.37,501,3390,55
U0003172,VZ000232,2024-07,20.9,312,3540,70
U0003173,VZ000187,2024-07,2.76,1957,4832,45
U0003174,VZ000268,2024-07,33.33,1047,3148,45
U0003175,VZ000357,2024-07,31.14,529,2776,55
U0003176,VZ000282,2024-07,47.31,1636,4582,55
U0003177,VZ000454,2024-07,9.53,757,4669,40
U0003178,VZ000362,2024-07,45.92,121,2170,45
U0003179,VZ000288,2024-07,54.53,136,2316,45
U0003180,VZ000323,2024-07,8.55,1806,1811,40
U0003181,VZ000497,2024-07,5.44,367,3209,45
U0003182,VZ000447,2024-07,16.3,1024,2398,40
U0003183,VZ000315,2024-07,56.89,1191,4137,45
U0003184,VZ000408,2024-07,6.43,488,3428,45
U0003185,VZ000344,2024-07,23.37,247,1371,70
U0003186,VZ000093,2024-07,42.7,1386,3406,40
U0003187,VZ000429,2024-07,54.72,1029,901,45
U0003188,VZ000439,2024-07,50.14,116,3408,70
U0003189,VZ000394,2024-07,52.55,1741,854,55
U0003190,VZ000287,2024-07,24.68,1044,3694,40
U0003191,VZ000013,2024-07,35.63,1483,3435,45
U0003192,VZ000151,2024-07,7.99,499,930,40
U0003193,VZ000479,2024-07,46.53,568,4850,45
U0003194,VZ000010,2024-07,4.2,1054,1336,70
U0003195,VZ000352,2024-07,27.37,1295,4272,45
U0003196,VZ000169,2024-07,54.59,1173,1337,55
U0003197,VZ000363,2024-07,2.56,1758,672,55
U0003198,VZ000499,2024-07,5.19,1915,3880,70
U0003199,VZ000374,2024-07,12.32,1602,3122,70
U0003200,VZ000498,2024-08,33.56,1386,860,45
U0003201,VZ000297,2024-08,39.64,659,1426,70
U0003202,VZ000164,2024-08,11.65,839,3449,55
U0003203,VZ000439,2024-08,58.63,1763,1714,70
U0003204,VZ000369,2024-08,1.46,255,3529,55
U0003205,VZ000271,2024-08,48.49,389,2734,40
U0003206,VZ000238,2024-08,39.71,828,4605,45
U0003207,VZ000408,2024-08,44.06,318,1229,45
U0003208,VZ000375,2024-08,25.26,1863,4864,70
U0003209,VZ000401,2024-08,15.04,1856,1424,70
U0003210,VZ000473,2024-08,27.8,316,1027,55
U0003211,VZ000457,2024-08,57.05,424,3983,45
U0003212,VZ000192,2024-08,23.94,527,1015,45
U0003213,VZ000455,2024-08,25.7,302,4823,45
U0003214,VZ000160,2024-08,50.75,995,4145,40
U0003215,VZ000273,2024-08,18.52,750,3095,70
U0003216,VZ000443,2024-08,2.5,1208,4459,40
U0003217,VZ000309,2024-08,35.14,530,3829,45
U0003218,VZ000117,2024-08,18.97,1633,4789,70
U0003219,VZ000194,2024-08,8.84,1114,3916,55
U0003220,VZ000305,2024-08,5.69,1075,3474,70
U0003221,VZ000452,2024-08,14.67,542,2430,45
U0003222,VZ000296,2024-08,32.76,210,2868,55
U0003223,VZ000302,2024-08,26.02,696,3472,40
U0003224,VZ000084,2024-08,9.3,1348,4355,70
U0003225,VZ000290,2024-08,3.32,1720,2991,55
U0003226,VZ000064,2024-08,34.71,224,907,45
U0003227,VZ000471,2024-08,52.92,726,957,55
U0003228,VZ000303,2024-08,49.6,239,2257,45
U0003229,VZ000137,2024-08,57.53,249,4883,45
U0003230,VZ000122,2024-08,37.13,521,976,55
U0003231,VZ000391,2024-08,37.29,1515,4721,70
U0003232,VZ000374,2024-08,16.91,1757,4912,70
U0003233,VZ000130,2024-08,43.7,564,2519,70
U0003234,VZ000244,2024-08,25.85,261,1482,45
U0003235,VZ000026,2024-08,36.59,1858,1010,40
U0003236,VZ000267,2024-08,22.67,220,1321,40
U0003237,VZ000414,2024-08,20.77,720,3517,40
U0003238,VZ000191,2024-08,20.87,384,2284,55
U0003239,VZ000257,2024-08,26.71,1070,3620,45
U0003240,VZ000132,2024-08,33.06,491,2715,40
U0003241,VZ000478,2024-08,4.35,1619,734,45
U0003242,VZ000423,2024-08,10.35,504,1465,40
U0003243,VZ000411,2024-08,6.73,1429,4148,40
U0003244,VZ000075,2024-08,6.57,1683,4615,40
U0003245,VZ000086,2024-08,6.21,1161,1987,55
U0003246,VZ000497,2024-08,1.42,1469,4021,45
U0003247,VZ000051,2024-08,47.01,285,4514,55
U0003248,VZ000366,2024-08,15.4,979,2266,70
U0003249,VZ000150,2024-08,59.7,879,1615,70
U0003250,VZ000428,2024-08,59.43,339,2592,70
U0003251,VZ000217,2024-08,38.43,656,2551,45
U0003252,VZ000178,2024-08,13.46,110,2937,40
U0003253,VZ000226,2024-08,44.23,664,3855,40
U0003254,VZ000338,2024-08,7.57,803,2334,40
U0003255,VZ000073,2024-08,52.05,1654,3854,45
U0003256,VZ000085,2024-08,56.22,1157,1875,55
U0003257,VZ000272,2024-08,1.84,598,1716,45
U0003258,VZ000181,2024-08,48.37,368,930,45
U0003259,VZ000269,2024-08,14.2,1627,4446,70
U0003260,VZ000115,2024-08,22.81,1674,1560,55
U0003261,VZ000180,2024-08,48.09,811,1978,70
U0003262,VZ000426,2024-08,9.86,1685,1343,70
U0003263,VZ000099,2024-08,21.36,1970,1141,45
U0003264,VZ000036,2024-08,56.47,1709,4538,55
U0003265,VZ000146,2024-08,27.08,350,4174,40
U0003266,VZ000316,2024-08,46.46,1234,1642,55
U0003267,VZ000417,2024-08,51.68,1706,1009,70
U0003268,VZ000216,2024-08,3.48,1718,3523,70
U0003269,VZ000265,2024-08,9.59,1163,2926,40
U0003270,VZ000483,2024-08,12.92,301,3156,55
U0003271,VZ000279,2024-08,6.85,902,1672,40
U0003272,VZ000016,2024-08,34.16,1119,3545,45
U0003273,VZ000159,2024-08,2.34,1164,2025,55
U0003274,VZ000318,2024-08,22.96,144,1230,45
U0003275,VZ000235,2024-08,31.9,874,3836,45
U0003276,VZ000248,2024-08,36.95,1822,3659,40
U0003277,VZ000225,2024-08,10.97,1598,1605,70
U0003278,VZ000190,2024-08,54.76,1763,3963,45
U0003279,VZ000468,2024-08,22.34,859,1197,40
U0003280,VZ000157,2024-08,48.92,504,4824,45
U0003281,VZ000434,2024-08,10.75,496,3090,70
U0003282,VZ000376,2024-08,39.37,611,1547,40
U0003283,VZ000324,2024-08,8.59,1311,3131,70
U0003284,VZ000407,2024-08,22.6,352,1978,55
U0003285,VZ000147,2024-08,54.98,943,2471,70
U0003286,VZ000307,2024-08,32.38,1772,4979,45
U0003287,VZ000208,2024-08,22.83,1350,3694,55
U0003288,VZ000299,2024-08,20.76,891,2859,45
U0003289,VZ000494,2024-08,53.87,1960,3952,45
U0003290,VZ000370,2024-08,35.03,444,993,55
U0003291,VZ000383,2024-08,47.87,1333,4024,55
U0003292,VZ000453,2024-08,31.47,520,872,70
U0003293,VZ000068,2024-08,30.27,842,1811,40
U0003294,VZ000427,2024-08,10.74,1652,1120,55
U0003295,VZ000140,2024-08,54.02,1113,2301,45
U0003296,VZ000289,2024-08,16.26,1436,2058,55
U0003297,VZ000030,2024-08,50.22,565,2389,55
U0003298,VZ000249,2024-08,23.91,542,2881,55
U0003299,VZ000218,2024-08,52.81,833,623,70
U0003300,VZ000183,2024-08,57.53,1343,654,70
U0003301,VZ000021,2024-08,31.63,539,1330,70
U0003302,VZ000135,2024-08,6.95,355,4835,40
U0003303,VZ000469,2024-08,47.54,425,4516,40
U0003304,VZ000222,2024-08,48.43,664,3061,70
U0003305,VZ000264,2024-08,51.33,1440,1178,40
U0003306,VZ000165,2024-08,50.57,1520,2423,40
U0003307,VZ000017,2024-08,51.72,1866,3652,70
U0003308,VZ000321,2024-08,55.93,635,3771,40
U0003309,VZ000397,2024-08,56.37,519,1239,45
U0003310,VZ000382,2024-08,1.49,1198,4945,40
U0003311,VZ000187,2024-08,46.25,651,1432,45
U0003312,VZ000399,2024-08,7.14,1496,3980,45
U0003313,VZ000379,2024-08,48.23,968,4341,55
U0003314,VZ000078,2024-08,8.37,671,1079,55
U0003315,VZ000343,2024-08,44.84,1628,3435,45
U0003316,VZ000447,2024-08,2.87,934,1846,40
U0003317,VZ000345,2024-08,33.82,1140,561,55
U0003318,VZ000372,2024-08,49.09,1254,1161,70
U0003319,VZ000162,2024-08,44.36,1026,1019,70
U0003320,VZ000488,2024-08,21.91,782,2921,55
U0003321,VZ000205,2024-08,48.33,745,3334,70
U0003322,VZ000339,2024-08,56.79,970,1434,70
U0003323,VZ000054,2024-08,31.73,115,1306,70
U0003324,VZ000486,2024-08,26.1,1677,4642,55
U0003325,VZ000046,2024-08,23.66,1810,2159,40
U0003326,VZ000371,2024-08,5.78,735,4771,40
U0003327,VZ000039,2024-08,9.09,801,2678,70
U0003328,VZ000032,2024-08,39.68,1035,695,55
U0003329,VZ000058,2024-08,33.18,1646,1648,40
U0003330,VZ000133,2024-08,33.56,1532,1065,45
U0003331,VZ000419,2024-08,13.13,478,4111,40
U0003332,VZ000060,2024-08,20.67,626,3082,45
U0003333,VZ000490,2024-08,58.41,791,3849,45
U0003334,VZ000100,2024-08,9.32,511,2867,55
U0003335,VZ000365,2024-08,6.58,415,1845,45
U0003336,VZ000182,2024-08,2.3,1227,2652,40
U0003337,VZ000348,2024-08,38.49,1518,879,45
U0003338,VZ000449,2024-08,3.24,1668,4855,45
U0003339,VZ000230,2024-08,56.37,1784,4577,70
U0003340,VZ000184,2024-08,44.67,469,3809,45
U0003341,VZ000400,2024-08,50.29,1410,3861,70
U0003342,VZ000373,2024-08,20.68,1295,3556,45
U0003343,VZ000358,2024-08,41.79,429,608,40
U0003344,VZ000234,2024-08,9.73,905,3729,55
U0003345,VZ000392,2024-08,41.19,1383,1427,45
U0003346,VZ000442,2024-08,26.76,287,813,45
U0003347,VZ000435,2024-08,5.26,1114,4160,45
U0003348,VZ000173,2024-08,2.52,537,1776,40
U0003349,VZ000398,2024-08,35.8,1320,570,45
U0003350,VZ000232,2024-08,46.46,1600,2406,70
U0003351,VZ000038,2024-08,32.19,1281,4008,40
U0003352,VZ000221,2024-08,10.58,446,4970,55
U0003353,VZ000066,2024-08,38.12,1461,3939,70
U0003354,VZ000381,2024-08,55.75,1231,3861,45
U0003355,VZ000067,2024-08,12.81,1552,2666,40
U0003356,VZ000476,2024-08,44.61,1986,2961,55
U0003357,VZ000393,2024-08,45.1,908,545,45
U0003358,VZ000325,2024-08,8.81,393,795,70
U0003359,VZ000404,2024-08,33.01,841,1783,70
U0003360,VZ000288,2024-08,46.36,589,2760,45
U0003361,VZ000256,2024-08,11.61,733,534,70
U0003362,VZ000048,2024-08,35.32,1964,1158,70
U0003363,VZ000188,2024-08,12.65,1459,3598,45
U0003364,VZ000389,2024-08,23.66,1773,1735,70
U0003365,VZ000337,2024-08,6.1,189,2476,70
U0003366,VZ000458,2024-08,25.34,1522,3497,45
U0003367,VZ000231,2024-08,26.67,1472,4095,70
U0003368,VZ000354,2024-08,42.48,867,4293,45
U0003369,VZ000415,2024-08,2.05,1050,3595,45
U0003370,VZ000283,2024-08,57.51,633,4351,55
U0003371,VZ000331,2024-08,26.18,960,2745,45
U0003372,VZ000440,2024-08,12.08,1849,1098,45
U0003373,VZ000448,2024-08,19.27,387,4108,40
U0003374,VZ000071,2024-08,49.13,1921,3110,40
U0003375,VZ000042,2024-08,53.81,1453,4619,40
U0003376,VZ000214,2024-08,37.96,981,3076,40
